DATA;Indicador;qte;FX_ATRASO;TIPO_ORIGEM;MesAbreviado;nr_dia_util;quartil;dt_mes;VALOR
2025-09-23;acionamentos;3,0;361-720;Robô;Set;17;Q3;9;1202,06
2025-09-23;acionamentos;8,0;361-720;Robô;Set;17;Q3;9;2532,1800000000003
2025-09-23;cpc;469,0;361-720;HUMANO;Set;17;Q3;9;222239,28999999998
2025-09-23;cpc;0,0;361-720;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;3,0;361-720;Robô;Set;17;Q3;9;1202,06
2025-09-23;cpc;4,0;361-720;Robô;Set;17;Q3;9;1544,43
2025-09-23;cpca;372,0;361-720;HUMANO;Set;17;Q3;9;171377,58000000002
2025-09-23;cpca;0,0;361-720;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;0,0;361-720;Robô;Set;17;Q3;9;0,0
2025-09-23;cpca;4,0;361-720;Robô;Set;17;Q3;9;1544,43
2025-09-23;promessa;166,0;361-720;HUMANO;Set;17;Q3;9;47401,78999999999
2025-09-23;promessa;0,0;361-720;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;361-720;Robô;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;361-720;Robô;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;361-720;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;18501,0;361-720;Humano;Set;17;Q3;9;9050341,75
2025-09-23;trabalhado;24,0;361-720;Robô;Set;17;Q3;9;4815,29
2025-09-23;trabalhado;169,0;361-720;Robô;Set;17;Q3;9;76537,64000000001
2025-09-23;acionamentos;125,0;61-90;HUMANO;Set;17;Q3;9;58159,09
2025-09-23;acionamentos;0,0;61-90;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;20,0;61-90;Robô;Set;17;Q3;9;2671,9100000000008
2025-09-23;acionamentos;1719,0;61-90;Robô;Set;17;Q3;9;231285,09
2025-09-23;cpc;23,0;61-90;HUMANO;Set;17;Q3;9;2947,670000000001
2025-09-23;cpc;0,0;61-90;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;20,0;61-90;Robô;Set;17;Q3;9;2671,9100000000008
2025-09-23;cpc;363,0;61-90;Robô;Set;17;Q3;9;42903,18000000001
2025-09-23;cpca;20,0;61-90;HUMANO;Set;17;Q3;9;2768,0700000000006
2025-09-23;cpca;0,0;61-90;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;2,0;61-90;Robô;Set;17;Q3;9;532,14
2025-09-23;cpca;352,0;61-90;Robô;Set;17;Q3;9;41840,170000000006
2025-09-23;promessa;10,0;61-90;HUMANO;Set;17;Q3;9;1557,9099999999999
2025-09-23;promessa;0,0;61-90;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;1,0;61-90;Robô;Set;17;Q3;9;372,34
2025-09-23;promessa;158,0;61-90;Robô;Set;17;Q3;9;13551,419999999998
2025-09-23;trabalhado;0,0;61-90;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;1,0;61-90;Humano;Set;17;Q3;9;159,8
2025-09-23;trabalhado;222,0;61-90;Robô;Set;17;Q3;9;31880,490000000013
2025-09-23;trabalhado;9393,0;61-90;Robô;Set;17;Q3;9;1284891,26
2025-09-23;acionamentos;265,0;91-120;HUMANO;Set;17;Q3;9;183096,19
2025-09-23;acionamentos;0,0;91-120;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;2042,0;91-120;Robô;Set;17;Q3;9;293905,87
2025-09-23;acionamentos;3643,0;91-120;Robô;Set;17;Q3;9;618252,45
2025-09-23;cpc;33,0;91-120;HUMANO;Set;17;Q3;9;4620,849999999999
2025-09-23;cpc;0,0;91-120;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;1914,0;91-120;Robô;Set;17;Q3;9;273596,41000000003
2025-09-23;cpc;569,0;91-120;Robô;Set;17;Q3;9;75354,44
2025-09-23;cpca;19,0;91-120;HUMANO;Set;17;Q3;9;2944,87
2025-09-23;cpca;0,0;91-120;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;270,0;91-120;Robô;Set;17;Q3;9;37463,94
2025-09-23;cpca;536,0;91-120;Robô;Set;17;Q3;9;70069,67
2025-09-23;promessa;7,0;91-120;HUMANO;Set;17;Q3;9;737,51
2025-09-23;promessa;0,0;91-120;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;88,0;91-120;Robô;Set;17;Q3;9;9734,57
2025-09-23;promessa;192,0;91-120;Robô;Set;17;Q3;9;21314,440000000002
2025-09-23;trabalhado;0,0;91-120;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;1,0;91-120;Humano;Set;17;Q3;9;114,67000000000002
2025-09-23;trabalhado;14391,0;91-120;Robô;Set;17;Q3;9;1879195,54
2025-09-23;trabalhado;22118,0;91-120;Robô;Set;17;Q3;9;4572775,46
2025-09-23;acionamentos;37,0;Esforço;HUMANO;Set;17;Q3;9;2473,4900000000007
2025-09-23;acionamentos;295,0;Esforço;HUMANO;Set;17;Q3;9;23082,61
2025-09-23;acionamentos;167,0;Esforço;HUMANO;Set;17;Q3;9;20175,82
2025-09-23;acionamentos;126,0;Esforço;HUMANO;Set;17;Q3;9;58238,990000000005
2025-09-23;acionamentos;278,0;Esforço;HUMANO;Set;17;Q3;9;195956,21000000002
2025-09-23;acionamentos;208,0;Esforço;HUMANO;Set;17;Q3;9;144913,39
2025-09-23;acionamentos;111,0;Esforço;HUMANO;Set;17;Q3;9;79400,73
2025-09-23;acionamentos;1344,0;Esforço;HUMANO;Set;17;Q3;9;1132511,86
2025-09-23;acionamentos;3112,0;Esforço;HUMANO;Set;17;Q3;9;2522840,31
2025-09-23;acionamentos;208,0;Esforço;HUMANO;Set;17;Q3;9;251762,74000000002
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;2,0;Esforço;Robô;Set;17;Q3;9;108,25
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;5953,0;Esforço;Robô;Set;17;Q3;9;551257,34
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;8178,0;Esforço;Robô;Set;17;Q3;9;1047167,56
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;23,0;Esforço;Robô;Set;17;Q3;9;3071,4100000000003
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;3255,0;Esforço;Robô;Set;17;Q3;9;500466,47000000003
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;6532,0;Esforço;Robô;Set;17;Q3;9;919949,44
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;2497,0;Esforço;Robô;Set;17;Q3;9;499507,19
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;13115,0;Esforço;Robô;Set;17;Q3;9;3265538,21
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;3,0;Esforço;Robô;Set;17;Q3;9;1202,0599999999997
2025-09-23;acionamentos;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;acionamentos;11,0;Esforço;Robô;Set;17;Q3;9;225,57
2025-09-23;acionamentos;30472,0;Esforço;Robô;Set;17;Q3;9;1244853,79
2025-09-23;acionamentos;28679,0;Esforço;Robô;Set;17;Q3;9;1822564,7200000002
2025-09-23;acionamentos;3389,0;Esforço;Robô;Set;17;Q3;9;272521,2
2025-09-23;acionamentos;8708,0;Esforço;Robô;Set;17;Q3;9;774021,63
2025-09-23;acionamentos;6334,0;Esforço;Robô;Set;17;Q3;9;560389,5900000001
2025-09-23;acionamentos;2904,0;Esforço;Robô;Set;17;Q3;9;415017,42000000004
2025-09-23;acionamentos;93,0;Esforço;Robô;Set;17;Q3;9;12295,8
2025-09-23;acionamentos;11,0;Esforço;Robô;Set;17;Q3;9;3063,76
2025-09-23;acionamentos;10,0;Esforço;Robô;Set;17;Q3;9;3270,6200000000003
2025-09-23;cpc;34,0;Esforço;HUMANO;Set;17;Q3;9;2266,8500000000004
2025-09-23;cpc;221,0;Esforço;HUMANO;Set;17;Q3;9;17561,32
2025-09-23;cpc;123,0;Esforço;HUMANO;Set;17;Q3;9;17379,4
2025-09-23;cpc;24,0;Esforço;HUMANO;Set;17;Q3;9;3027,57
2025-09-23;cpc;35,0;Esforço;HUMANO;Set;17;Q3;9;4730,650000000001
2025-09-23;cpc;43,0;Esforço;HUMANO;Set;17;Q3;9;4090,99
2025-09-23;cpc;20,0;Esforço;HUMANO;Set;17;Q3;9;3490,01
2025-09-23;cpc;151,0;Esforço;HUMANO;Set;17;Q3;9;36013,04
2025-09-23;cpc;572,0;Esforço;HUMANO;Set;17;Q3;9;277635,07
2025-09-23;cpc;44,0;Esforço;HUMANO;Set;17;Q3;9;14313,009999999998
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;2,0;Esforço;Robô;Set;17;Q3;9;108,25
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;5534,0;Esforço;Robô;Set;17;Q3;9;504789,1
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;7392,0;Esforço;Robô;Set;17;Q3;9;932802,01
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;23,0;Esforço;Robô;Set;17;Q3;9;3071,4100000000003
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;2965,0;Esforço;Robô;Set;17;Q3;9;453942,04
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;5962,0;Esforço;Robô;Set;17;Q3;9;831871,34
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;2269,0;Esforço;Robô;Set;17;Q3;9;446559,27
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;11945,0;Esforço;Robô;Set;17;Q3;9;2950713,6999999997
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;3,0;Esforço;Robô;Set;17;Q3;9;1202,0599999999997
2025-09-23;cpc;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;cpc;5,0;Esforço;Robô;Set;17;Q3;9;140,91
2025-09-23;cpc;4143,0;Esforço;Robô;Set;17;Q3;9;252050,03
2025-09-23;cpc;3011,0;Esforço;Robô;Set;17;Q3;9;300137,23
2025-09-23;cpc;391,0;Esforço;Robô;Set;17;Q3;9;42665,420000000006
2025-09-23;cpc;654,0;Esforço;Robô;Set;17;Q3;9;83217,38999999998
2025-09-23;cpc;408,0;Esforço;Robô;Set;17;Q3;9;48835,93
2025-09-23;cpc;189,0;Esforço;Robô;Set;17;Q3;9;39430,0
2025-09-23;cpc;8,0;Esforço;Robô;Set;17;Q3;9;1542,66
2025-09-23;cpc;5,0;Esforço;Robô;Set;17;Q3;9;2006,22
2025-09-23;cpc;3,0;Esforço;Robô;Set;17;Q3;9;1907,92
2025-09-23;cpca;1,0;Esforço;HUMANO;Set;17;Q3;9;27,97
2025-09-23;cpca;142,0;Esforço;HUMANO;Set;17;Q3;9;12261,789999999999
2025-09-23;cpca;75,0;Esforço;HUMANO;Set;17;Q3;9;12191,269999999999
2025-09-23;cpca;21,0;Esforço;HUMANO;Set;17;Q3;9;2847,970000000001
2025-09-23;cpca;19,0;Esforço;HUMANO;Set;17;Q3;9;2944,87
2025-09-23;cpca;33,0;Esforço;HUMANO;Set;17;Q3;9;3226,22
2025-09-23;cpca;17,0;Esforço;HUMANO;Set;17;Q3;9;3187,32
2025-09-23;cpca;104,0;Esforço;HUMANO;Set;17;Q3;9;26910,47
2025-09-23;cpca;436,0;Esforço;HUMANO;Set;17;Q3;9;202290,32
2025-09-23;cpca;29,0;Esforço;HUMANO;Set;17;Q3;9;9973,319999999998
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;2,0;Esforço;Robô;Set;17;Q3;9;108,25
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;931,0;Esforço;Robô;Set;17;Q3;9;79133,76000000001
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;963,0;Esforço;Robô;Set;17;Q3;9;116768,98000000001
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;2,0;Esforço;Robô;Set;17;Q3;9;532,14
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;292,0;Esforço;Robô;Set;17;Q3;9;40816,58
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;543,0;Esforço;Robô;Set;17;Q3;9;70086,5
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;222,0;Esforço;Robô;Set;17;Q3;9;41767,17
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;1187,0;Esforço;Robô;Set;17;Q3;9;299282,35
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;cpca;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;cpca;5,0;Esforço;Robô;Set;17;Q3;9;140,91
2025-09-23;cpca;3934,0;Esforço;Robô;Set;17;Q3;9;240961,32
2025-09-23;cpca;2811,0;Esforço;Robô;Set;17;Q3;9;284025,08999999997
2025-09-23;cpca;374,0;Esforço;Robô;Set;17;Q3;9;41695,26
2025-09-23;cpca;614,0;Esforço;Robô;Set;17;Q3;9;77144,0
2025-09-23;cpca;378,0;Esforço;Robô;Set;17;Q3;9;45845,34
2025-09-23;cpca;174,0;Esforço;Robô;Set;17;Q3;9;38148,240000000005
2025-09-23;cpca;8,0;Esforço;Robô;Set;17;Q3;9;1542,66
2025-09-23;cpca;5,0;Esforço;Robô;Set;17;Q3;9;2006,22
2025-09-23;cpca;3,0;Esforço;Robô;Set;17;Q3;9;1907,92
2025-09-23;promessa;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;promessa;61,0;Esforço;HUMANO;Set;17;Q3;9;5179,16
2025-09-23;promessa;26,0;Esforço;HUMANO;Set;17;Q3;9;2054,5099999999998
2025-09-23;promessa;10,0;Esforço;HUMANO;Set;17;Q3;9;1557,91
2025-09-23;promessa;7,0;Esforço;HUMANO;Set;17;Q3;9;737,51
2025-09-23;promessa;14,0;Esforço;HUMANO;Set;17;Q3;9;804,72
2025-09-23;promessa;11,0;Esforço;HUMANO;Set;17;Q3;9;862,0
2025-09-23;promessa;53,0;Esforço;HUMANO;Set;17;Q3;9;10355,259999999998
2025-09-23;promessa;176,0;Esforço;HUMANO;Set;17;Q3;9;51262,240000000005
2025-09-23;promessa;11,0;Esforço;HUMANO;Set;17;Q3;9;2191,7999999999997
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;1,0;Esforço;Robô;Set;17;Q3;9;28,35
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;282,0;Esforço;Robô;Set;17;Q3;9;21769,67
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;238,0;Esforço;Robô;Set;17;Q3;9;22539,61
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;1,0;Esforço;Robô;Set;17;Q3;9;372,34
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;89,0;Esforço;Robô;Set;17;Q3;9;9817,31
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;160,0;Esforço;Robô;Set;17;Q3;9;20006,86
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;64,0;Esforço;Robô;Set;17;Q3;9;5910,04
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;192,0;Esforço;Robô;Set;17;Q3;9;21976,670000000002
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Esforço;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;promessa;5,0;Esforço;Robô;Set;17;Q3;9;140,91
2025-09-23;promessa;1499,0;Esforço;Robô;Set;17;Q3;9;96108,34999999999
2025-09-23;promessa;913,0;Esforço;Robô;Set;17;Q3;9;77849,16
2025-09-23;promessa;158,0;Esforço;Robô;Set;17;Q3;9;13551,42
2025-09-23;promessa;192,0;Esforço;Robô;Set;17;Q3;9;21314,44
2025-09-23;promessa;117,0;Esforço;Robô;Set;17;Q3;9;11329,479999999998
2025-09-23;promessa;51,0;Esforço;Robô;Set;17;Q3;9;6809,469999999998
2025-09-23;promessa;2,0;Esforço;Robô;Set;17;Q3;9;263,82
2025-09-23;promessa;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Esforço;Robô;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Esforço;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;1,0;Esforço;Humano;Set;17;Q3;9;147,2
2025-09-23;trabalhado;11,0;Esforço;Robô;Set;17;Q3;9;1035,4699999999998
2025-09-23;trabalhado;80,0;Esforço;Humano;Set;17;Q3;9;26154,550000000003
2025-09-23;trabalhado;206809,0;Esforço;Robô;Set;17;Q3;9;22478845,47
2025-09-23;trabalhado;3,0;Esforço;Humano;Set;17;Q3;9;1667,1799999999998
2025-09-23;trabalhado;483241,0;Esforço;Robô;Set;17;Q3;9;64939177,730000004
2025-09-23;trabalhado;4,0;Esforço;Humano;Set;17;Q3;9;639,2
2025-09-23;trabalhado;795,0;Esforço;Robô;Set;17;Q3;9;103777,43000000001
2025-09-23;trabalhado;2,0;Esforço;Humano;Set;17;Q3;9;229,34000000000003
2025-09-23;trabalhado;168855,0;Esforço;Robô;Set;17;Q3;9;27720586,89
2025-09-23;trabalhado;3177,0;Esforço;Humano;Set;17;Q3;9;729768,27
2025-09-23;trabalhado;446370,0;Esforço;Robô;Set;17;Q3;9;66923925,05
2025-09-23;trabalhado;1505,0;Esforço;Humano;Set;17;Q3;9;319485,51
2025-09-23;trabalhado;161711,0;Esforço;Robô;Set;17;Q3;9;35089366,75
2025-09-23;trabalhado;22791,0;Esforço;Humano;Set;17;Q3;9;7064868,77
2025-09-23;trabalhado;537183,0;Esforço;Robô;Set;17;Q3;9;121666769,53999999
2025-09-23;trabalhado;491551,0;Esforço;Humano;Set;17;Q3;9;263410528,7
2025-09-23;trabalhado;61,0;Esforço;Robô;Set;17;Q3;9;19140,660000000003
2025-09-23;trabalhado;60585,0;Esforço;Humano;Set;17;Q3;9;22020321,36
2025-09-23;trabalhado;1,0;Esforço;Robô;Set;17;Q3;9;1343,78
2025-09-23;trabalhado;33,0;Esforço;Robô;Set;17;Q3;9;78,33000000000001
2025-09-23;trabalhado;1303843,0;Esforço;Robô;Set;17;Q3;9;1927053,84
2025-09-23;trabalhado;1787423,0;Esforço;Robô;Set;17;Q3;9;2982331,4400000004
2025-09-23;trabalhado;172161,0;Esforço;Robô;Set;17;Q3;9;883126,9200000002
2025-09-23;trabalhado;488751,0;Esforço;Robô;Set;17;Q3;9;1853224,6400000001
2025-09-23;trabalhado;481413,0;Esforço;Robô;Set;17;Q3;9;2152687,24
2025-09-23;trabalhado;189613,0;Esforço;Robô;Set;17;Q3;9;1163967,19
2025-09-23;trabalhado;3961,0;Esforço;Robô;Set;17;Q3;9;55118,19
2025-09-23;trabalhado;1112,0;Esforço;Robô;Set;17;Q3;9;318989,69000000006
2025-09-23;trabalhado;338,0;Esforço;Robô;Set;17;Q3;9;68390,82
2025-09-23;acionamentos;178,0;Maior 720;HUMANO;Set;17;Q3;9;209342,62
2025-09-23;acionamentos;0,0;Maior 720;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;0,0;Maior 720;Robô;Set;17;Q3;9;0,0
2025-09-23;acionamentos;8,0;Maior 720;Robô;Set;17;Q3;9;2510,41
2025-09-23;cpc;44,0;Maior 720;HUMANO;Set;17;Q3;9;14313,010000000002
2025-09-23;cpc;0,0;Maior 720;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;0,0;Maior 720;Robô;Set;17;Q3;9;0,0
2025-09-23;cpc;2,0;Maior 720;Robô;Set;17;Q3;9;1191,53
2025-09-23;cpca;29,0;Maior 720;HUMANO;Set;17;Q3;9;9973,32
2025-09-23;cpca;0,0;Maior 720;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;0,0;Maior 720;Robô;Set;17;Q3;9;0,0
2025-09-23;cpca;2,0;Maior 720;Robô;Set;17;Q3;9;1191,53
2025-09-23;promessa;11,0;Maior 720;HUMANO;Set;17;Q3;9;2191,8000000000006
2025-09-23;promessa;0,0;Maior 720;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Maior 720;Robô;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Maior 720;Robô;Set;17;Q3;9;0,0
2025-09-23;trabalhado;0,0;Maior 720;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;4168,0;Maior 720;Humano;Set;17;Q3;9;1563650,21
2025-09-23;trabalhado;1,0;Maior 720;Robô;Set;17;Q3;9;1343,78
2025-09-23;trabalhado;49,0;Maior 720;Robô;Set;17;Q3;9;19051,77
2025-09-23;acionamentos;36,0;Preventivo;HUMANO;Set;17;Q3;9;2445,5200000000004
2025-09-23;acionamentos;0,0;Preventivo;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;2,0;Preventivo;Robô;Set;17;Q3;9;108,25
2025-09-23;acionamentos;6,0;Preventivo;Robô;Set;17;Q3;9;183,23999999999998
2025-09-23;cpc;33,0;Preventivo;HUMANO;Set;17;Q3;9;2238,8800000000006
2025-09-23;cpc;0,0;Preventivo;Humano;Set;17;Q3;9;0,0
2025-09-23;cpc;2,0;Preventivo;Robô;Set;17;Q3;9;108,25
2025-09-23;cpc;5,0;Preventivo;Robô;Set;17;Q3;9;140,91
2025-09-23;cpca;1,0;Preventivo;HUMANO;Set;17;Q3;9;27,97
2025-09-23;cpca;0,0;Preventivo;Humano;Set;17;Q3;9;0,0
2025-09-23;cpca;2,0;Preventivo;Robô;Set;17;Q3;9;108,25
2025-09-23;cpca;5,0;Preventivo;Robô;Set;17;Q3;9;140,91
2025-09-23;promessa;0,0;Preventivo;HUMANO;Set;17;Q3;9;0,0
2025-09-23;promessa;0,0;Preventivo;Humano;Set;17;Q3;9;0,0
2025-09-23;promessa;1,0;Preventivo;Robô;Set;17;Q3;9;28,35
2025-09-23;promessa;5,0;Preventivo;Robô;Set;17;Q3;9;140,91
2025-09-23;trabalhado;0,0;Preventivo;HUMANO;Set;17;Q3;9;0,0
2025-09-23;trabalhado;1,0;Preventivo;Humano;Set;17;Q3;9;147,2
2025-09-23;trabalhado;11,0;Preventivo;Robô;Set;17;Q3;9;1035,47
2025-09-23;trabalhado;6,0;Preventivo;Robô;Set;17;Q3;9;183,23999999999998
2025-09-23;acionamentos;33,0;Unique;HUMANO;Set;17;Q3;9;2308,9000000000005
2025-09-23;acionamentos;281,0;Unique;HUMANO;Set;17;Q3;9;21634,509999999995
2025-09-23;acionamentos;155,0;Unique;HUMANO;Set;17;Q3;9;18663,83
2025-09-23;acionamentos;125,0;Unique;HUMANO;Set;17;Q3;9;58159,09
2025-09-23;acionamentos;264,0;Unique;HUMANO;Set;17;Q3;9;182588,86
2025-09-23;acionamentos;169,0;Unique;HUMANO;Set;17;Q3;9;117693,06
2025-09-23;acionamentos;102,0;Unique;HUMANO;Set;17;Q3;9;75715,81
2025-09-23;acionamentos;1120,0;Unique;HUMANO;Set;17;Q3;9;965314,97
2025-09-23;acionamentos;1717,0;Unique;HUMANO;Set;17;Q3;9;1555963,98
2025-09-23;acionamentos;176,0;Unique;HUMANO;Set;17;Q3;9;207556,71999999997
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;1,0;Unique;Robô;Set;17;Q3;9;28,35
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;4238,0;Unique;Robô;Set;17;Q3;9;381494,44
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;4347,0;Unique;Robô;Set;17;Q3;9;526619,97
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;12,0;Unique;Robô;Set;17;Q3;9;1552,19
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;1926,0;Unique;Robô;Set;17;Q3;9;277480,30000000005
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;2633,0;Unique;Robô;Set;17;Q3;9;380413,66000000003
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;1054,0;Unique;Robô;Set;17;Q3;9;210437,48
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;6451,0;Unique;Robô;Set;17;Q3;9;1644320,63
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;2,0;Unique;Robô;Set;17;Q3;9;1142,2599999999998
2025-09-23;acionamentos;0,0;Unique;Humano;Set;17;Q3;9;0,0
2025-09-23;acionamentos;0,0;Unique;Robô;Set;17;Q3;9;0,0
2025-09-23;acionamentos;3,0;Unique;Robô;Set;17;Q3;9;59,52
2025-09-23;acionamentos;6332,0;Unique;Robô;Set;17;Q3;9;458925,58999999997
2025-09-23;acionamentos;4808,0;Unique;Robô;Set;17;Q3;9;668752,06
2025-09-23;acionamentos;759,0;Unique;Robô;Set;17;Q3;9;106055,44
