DATA_ACIONA;FX_ATRASO;ORIGEM;ACIONAMENTOS;VALORPRIN_FIN_ACIONAMENTOS;CPC;VALORPRIN_FIN_CPC;CPCA;VALORPRIN_FIN_CPCA;PROMESSA;VALORPRIN_FIN_PROMESSA;nr_dia_util;quartil;dt_mes;mes_abreviado
2025-09-26;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-26;91-120;Humano;21,0;6717,370000000001;1,0;313,26;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-26;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;20;Q3;9;Set
2025-09-26;121-150;Humano;89,0;26723,71;27,0;8126,650000000001;17,0;2771,2799999999997;8,0;583,8800000000001;20;Q3;9;Set
2025-09-26;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;20;Q3;9;Set
2025-09-26;151-180;Humano;53,0;18769,44;10,0;1409,32;9,0;1249,52;6,0;566,6200000000001;20;Q3;9;Set
2025-09-26;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;20;Q3;9;Set
2025-09-26;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;20;Q3;9;Set
2025-09-26;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;20;Q3;9;Set
2025-09-26;361-720;Humano;1462,0;1041944,8599999999;500,0;243762,7;396,0;189109,2;183,0;56213,62000000001;20;Q3;9;Set
2025-09-26;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-26;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;20;Q3;9;Set
2025-09-26;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-27;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-27;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-27;0-30;Humano;25,0;7008,49;14,0;1503,8500000000004;11,0;1364,15;8,0;585,1500000000001;20;Q3;9;Set
2025-09-27;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;20;Q3;9;Set
2025-09-27;31-60;Humano;60,0;16544,75;19,0;3681,81;17,0;3627,13;10,0;929,31;20;Q3;9;Set
2025-09-27;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;20;Q3;9;Set
2025-09-27;61-90;Humano;18,0;7388,16;9,0;4485,89;6,0;2645,36;2,0;110,74000000000001;20;Q3;9;Set
2025-09-27;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-27;91-120;Humano;28,0;9305,789999999999;2,0;952,56;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-27;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;20;Q3;9;Set
2025-09-27;121-150;Humano;92,0;27437,03;27,0;8126,650000000001;17,0;2771,2799999999997;8,0;583,8800000000001;20;Q3;9;Set
2025-09-27;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;20;Q3;9;Set
2025-09-27;151-180;Humano;57,0;19671,960000000003;12,0;2108,42;11,0;1948,62;7,0;626,4200000000001;20;Q3;9;Set
2025-09-27;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;20;Q3;9;Set
2025-09-27;181-360;Humano;502,0;218286,43;133,0;30948,7;92,0;22966,16;49,0;9058,25;20;Q3;9;Set
2025-09-27;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;20;Q3;9;Set
2025-09-27;361-720;Humano;1490,0;1059279,8199999998;514,0;249955,53999999998;407,0;193200,44;191,0;58053,96000000001;20;Q3;9;Set
2025-09-27;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-27;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;20;Q3;9;Set
2025-09-27;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-29;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;21;Q3;9;Set
2025-09-29;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21;Q3;9;Set
2025-09-29;0-30;Humano;35,0;8033,28;17,0;1873,45;13,0;1573,9500000000003;10,0;794,9499999999999;21;Q3;9;Set
2025-09-29;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;21;Q3;9;Set
2025-09-29;31-60;Humano;98,0;23931,34;35,0;4815,709999999999;30,0;4499,149999999999;16,0;1323,5300000000002;21;Q3;9;Set
2025-09-29;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;21;Q3;9;Set
2025-09-29;61-90;Humano;28,0;11242,649999999998;15,0;7459,7699999999995;12,0;5619,24;4,0;345,10999999999996;21;Q3;9;Set
2025-09-29;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21;Q3;9;Set
2025-09-29;91-120;Humano;35,0;13661,47;6,0;3310,4399999999996;4,0;2357,88;1,0;649,1999999999999;21;Q3;9;Set
2025-09-29;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;21;Q3;9;Set
2025-09-29;121-150;Humano;115,0;34547,36000000001;33,0;9923,92;21,0;4349,92;11,0;1523,22;21;Q3;9;Set
2025-09-29;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;21;Q3;9;Set
2025-09-29;151-180;Humano;64,0;22913,72;16,0;3933,1600000000003;15,0;3773,36;9,0;1848,6699999999998;21;Q3;9;Set
2025-09-29;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;21;Q3;9;Set
2025-09-29;181-360;Humano;502,0;218286,43;133,0;30948,7;92,0;22966,16;49,0;9058,25;21;Q3;9;Set
2025-09-29;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;21;Q3;9;Set
2025-09-29;361-720;Humano;1511,0;1068161,12;523,0;254617,09999999998;413,0;196812,03;193,0;59289,44000000001;21;Q3;9;Set
2025-09-29;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21;Q3;9;Set
2025-09-29;Maior 720;Humano;152,0;64770,96;47,0;14753,29;30,0;10278,380000000001;11,0;2191,8000000000006;21;Q3;9;Set
2025-09-29;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21;Q3;9;Set
2025-09-30;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;22;Q3;9;Set
2025-09-30;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22;Q3;9;Set
2025-09-30;0-30;Humano;41,0;8470,13;18,0;1930,7;13,0;1573,9500000000003;10,0;794,9499999999999;22;Q3;9;Set
2025-09-30;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;22;Q3;9;Set
2025-09-30;31-60;Humano;115,0;27654,64000000001;38,0;5035,3099999999995;31,0;4579,05;18,0;1432,68;22;Q3;9;Set
2025-09-30;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;22;Q3;9;Set
2025-09-30;61-90;Humano;33,0;11928,009999999997;19,0;8097,53;15,0;6062,349999999999;6,0;484,80999999999995;22;Q3;9;Set
2025-09-30;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22;Q3;9;Set
2025-09-30;91-120;Humano;40,0;15292,38;8,0;3822,06;4,0;2357,88;1,0;649,1999999999999;22;Q3;9;Set
2025-09-30;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;22;Q3;9;Set
2025-09-30;121-150;Humano;126,0;39658,61;37,0;12366,8;25,0;6792,8;12,0;3682,6699999999996;22;Q3;9;Set
2025-09-30;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;22;Q3;9;Set
2025-09-30;151-180;Humano;81,0;35160,14;21,0;4705,759999999999;19,0;4371,839999999999;11,0;1908,47;22;Q3;9;Set
2025-09-30;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;22;Q3;9;Set
2025-09-30;181-360;Humano;502,0;218286,43;133,0;30948,7;92,0;22966,16;49,0;9058,25;22;Q3;9;Set
2025-09-30;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;22;Q3;9;Set
2025-09-30;361-720;Humano;1833,0;1349546,94;531,0;260929,24;419,0;201410,29000000004;194,0;59450,520000000004;22;Q3;9;Set
2025-09-30;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22;Q3;9;Set
2025-09-30;Maior 720;Humano;152,0;64770,96;47,0;14753,29;30,0;10278,380000000001;11,0;2191,8000000000006;22;Q3;9;Set
2025-09-30;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22;Q3;9;Set
